START_DATE,Start_Date,Start_Time,END_Time,End_Date,End_Time,CATEGORY,Time_diff,Hour,START,STOP,MILES,Speed,PURPOSE
1/1/2016 21:11,1/1/2016,9:11:00 PM,1/1/2016 21:17,1/1/2016,9:17:00 PM,Business,12:06:00 AM,0.2,Fort Pierce,Fort Pierce,5.1,25.5,Meal/Entertain
1/2/2016 1:25,1/2/2016,1:25:00 AM,1/2/2016 1:37,1/2/2016,1:37:00 AM,Business,0.008333333,0.4,Fort Pierce,Fort Pierce,5,12.5,
1/2/2016 20:25,1/2/2016,8:25:00 PM,1/2/2016 20:38,1/2/2016,8:38:00 PM,Business,0.009027778,0.433333333,Fort Pierce,Fort Pierce,4.8,11.07692308,Errand/Supplies
1/5/2016 17:31,1/5/2016,5:31:00 PM,1/5/2016 17:45,1/5/2016,5:45:00 PM,Business,0.009722222,0.466666667,Fort Pierce,Fort Pierce,4.7,10.07142857,Meeting
1/6/2016 14:42,1/6/2016,2:42:00 PM,1/6/2016 15:49,1/6/2016,3:49:00 PM,Business,0.046527778,0.433333333,Fort Pierce,West Palm Beach,63.7,147,Customer Visit
1/6/2016 17:15,1/6/2016,5:15:00 PM,1/6/2016 17:19,1/6/2016,5:19:00 PM,Business,0.002777778,0.133333333,West Palm Beach,West Palm Beach,4.3,32.25,Meal/Entertain
1/6/2016 17:30,1/6/2016,5:30:00 PM,1/6/2016 17:35,1/6/2016,5:35:00 PM,Business,0.003472222,0.166666667,West Palm Beach,Palm Beach,7.1,42.6,Meeting
1/7/2016 13:27,1/7/2016,1:27:00 PM,1/7/2016 13:33,1/7/2016,1:33:00 PM,Business,0.004166667,0.2,Cary,Cary,0.8,4,Meeting
1/10/2016 8:05,1/10/2016,8:05:00 AM,1/10/2016 8:25,1/10/2016,8:25:00 AM,Business,0.013888889,0.666666667,Cary,Morrisville,8.3,12.45,Meeting
1/10/2016 12:17,1/10/2016,12:17:00 PM,1/10/2016 12:44,1/10/2016,12:44:00 PM,Business,0.01875,0.5,Jamaica,New York,16.5,33,Customer Visit
1/10/2016 15:08,1/10/2016,3:08:00 PM,1/10/2016 15:51,1/10/2016,3:51:00 PM,Business,0.029861111,1.033333333,New York,Queens,10.8,10.4516129,Meeting
1/10/2016 18:18,1/10/2016,6:18:00 PM,1/10/2016 18:53,1/10/2016,6:53:00 PM,Business,0.024305556,0.766666667,Elmhurst,New York,7.5,9.782608696,Meeting
1/10/2016 19:12,1/10/2016,7:12:00 PM,1/10/2016 19:32,1/10/2016,7:32:00 PM,Business,0.013888889,0.666666667,Midtown,East Harlem,6.2,9.3,Meeting
1/11/2016 8:55,1/11/2016,8:55:00 AM,1/11/2016 9:21,1/11/2016,9:21:00 AM,Business,0.018055556,0.466666667,East Harlem,NoMad,6.4,13.71428571,Temporary Site
1/11/2016 11:56,1/11/2016,11:56:00 AM,1/11/2016 12:03,1/11/2016,12:03:00 PM,Business,0.004861111,0.233333333,Flatiron District,Midtown,1.6,6.857142857,Errand/Supplies
1/11/2016 13:32,1/11/2016,1:32:00 PM,1/11/2016 13:46,1/11/2016,1:46:00 PM,Business,0.009722222,0.466666667,Midtown,Midtown East,1.7,3.642857143,Meal/Entertain
1/11/2016 14:30,1/11/2016,2:30:00 PM,1/11/2016 14:43,1/11/2016,2:43:00 PM,Business,0.009027778,0.433333333,Midtown East,Midtown,1.9,4.384615385,Meal/Entertain
1/12/2016 12:33,1/12/2016,12:33:00 PM,1/12/2016 12:49,1/12/2016,12:49:00 PM,Business,0.011111111,0.533333333,Midtown,Hudson Square,1.9,3.5625,Meal/Entertain
1/12/2016 12:53,1/12/2016,12:53:00 PM,1/12/2016 13:09,1/12/2016,1:09:00 PM,Business,0.011111111,0.533333333,Hudson Square,Lower Manhattan,4,7.5,Meal/Entertain
1/12/2016 14:42,1/12/2016,2:42:00 PM,1/12/2016 14:56,1/12/2016,2:56:00 PM,Business,0.009722222,0.466666667,Lower Manhattan,Hudson Square,1.8,3.857142857,Errand/Supplies
1/12/2016 15:13,1/12/2016,3:13:00 PM,1/12/2016 15:28,1/12/2016,3:28:00 PM,Business,0.010416667,0.5,Hudson Square,Hell's Kitchen,2.4,4.8,Customer Visit
1/12/2016 15:42,1/12/2016,3:42:00 PM,1/12/2016 15:54,1/12/2016,3:54:00 PM,Business,0.008333333,0.4,Hell's Kitchen,Midtown,2,5,Errand/Supplies
1/12/2016 16:02,1/12/2016,4:02:00 PM,1/12/2016 17:00,1/12/2016,5:00:00 PM,Business,0.040277778,1.133333333,New York,Queens County,15.1,13.32352941,Meeting
1/13/2016 13:54,1/13/2016,1:54:00 PM,1/13/2016 14:07,1/13/2016,2:07:00 PM,Business,0.009027778,0.433333333,Downtown,Gulfton,11.2,25.84615385,Meeting
1/13/2016 15:00,1/13/2016,3:00:00 PM,1/13/2016 15:28,1/13/2016,3:28:00 PM,Business,0.019444444,0.533333333,Gulfton,Downtown,11.8,22.125,Meeting
1/14/2016 16:29,1/14/2016,4:29:00 PM,1/14/2016 17:05,1/14/2016,5:05:00 PM,Business,0.025,0.8,Houston,Houston,21.9,27.375,Customer Visit
1/14/2016 21:39,1/14/2016,9:39:00 PM,1/14/2016 21:45,1/14/2016,9:45:00 PM,Business,0.004166667,0.2,Eagan Park,Jamestown Court,3.9,19.5,Errand/Supplies
1/15/2016 0:41,1/15/2016,12:41:00 AM,1/15/2016 1:01,1/15/2016,1:01:00 AM,Business,0.013888889,0.666666667,Morrisville,Cary,8,12,Errand/Supplies
1/15/2016 11:43,1/15/2016,11:43:00 AM,1/15/2016 12:03,1/15/2016,12:03:00 PM,Business,0.013888889,0.666666667,Cary,Durham,10.4,15.6,Meal/Entertain
1/15/2016 13:26,1/15/2016,1:26:00 PM,1/15/2016 13:44,1/15/2016,1:44:00 PM,Business,0.0125,0.6,Durham,Cary,10.4,17.33333333,Meal/Entertain
1/18/2016 14:55,1/18/2016,2:55:00 PM,1/18/2016 15:06,1/18/2016,3:06:00 PM,Business,0.007638889,0.366666667,Cary,Cary,4.8,13.09090909,Meal/Entertain
1/18/2016 16:13,1/18/2016,4:13:00 PM,1/18/2016 16:24,1/18/2016,4:24:00 PM,Business,0.007638889,0.366666667,Farmington Woods,Whitebridge,4.7,12.81818182,Meal/Entertain
1/19/2016 9:09,1/19/2016,9:09:00 AM,1/19/2016 9:23,1/19/2016,9:23:00 AM,Business,0.009722222,0.466666667,Whitebridge,Lake Wellingborough,7.2,15.42857143,
1/19/2016 10:55,1/19/2016,10:55:00 AM,1/19/2016 11:09,1/19/2016,11:09:00 AM,Business,0.009722222,0.466666667,Lake Wellingborough,Whitebridge,7.6,16.28571429,Temporary Site
1/20/2016 10:36,1/20/2016,10:36:00 AM,1/20/2016 11:11,1/20/2016,11:11:00 AM,Business,0.024305556,0.766666667,Cary,Raleigh,17.1,22.30434783,Meeting
1/20/2016 11:48,1/20/2016,11:48:00 AM,1/20/2016 12:19,1/20/2016,12:19:00 PM,Business,0.021527778,0.633333333,Fayetteville Street,Umstead,15.1,23.84210526,Meeting
1/20/2016 13:25,1/20/2016,1:25:00 PM,1/20/2016 14:19,1/20/2016,2:19:00 PM,Business,0.0375,1,Raleigh,Cary,40.2,40.2,Customer Visit
1/21/2016 14:25,1/21/2016,2:25:00 PM,1/21/2016 14:29,1/21/2016,2:29:00 PM,Business,0.002777778,0.133333333,Cary,Cary,1.6,12,Errand/Supplies
1/21/2016 14:43,1/21/2016,2:43:00 PM,1/21/2016 14:51,1/21/2016,2:51:00 PM,Business,0.005555556,0.266666667,Cary,Cary,2.4,9,Meal/Entertain
1/21/2016 16:01,1/21/2016,4:01:00 PM,1/21/2016 16:06,1/21/2016,4:06:00 PM,Business,0.003472222,0.166666667,Cary,Cary,1,6,Meal/Entertain
1/26/2016 10:41,1/26/2016,10:41:00 AM,1/26/2016 10:50,1/26/2016,10:50:00 AM,Business,0.00625,0.3,Whitebridge,Hazelwood,2,6.666666667,Meal/Entertain
1/26/2016 12:33,1/26/2016,12:33:00 PM,1/26/2016 12:41,1/26/2016,12:41:00 PM,Business,0.005555556,0.266666667,Hazelwood,Whitebridge,2.3,8.625,Errand/Supplies
1/26/2016 16:24,1/26/2016,4:24:00 PM,1/26/2016 16:32,1/26/2016,4:32:00 PM,Business,0.005555556,0.266666667,Whitebridge,Westpark Place,1.9,7.125,Errand/Supplies
1/26/2016 17:17,1/26/2016,5:17:00 PM,1/26/2016 17:22,1/26/2016,5:22:00 PM,Business,0.003472222,0.166666667,Cary,Cary,1.4,8.4,Errand/Supplies
1/26/2016 17:27,1/26/2016,5:27:00 PM,1/26/2016 17:29,1/26/2016,5:29:00 PM,Business,0.001388889,0.066666667,Cary,Cary,0.5,7.5,Errand/Supplies
1/27/2016 9:24,1/27/2016,9:24:00 AM,1/27/2016 9:31,1/27/2016,9:31:00 AM,Business,0.004861111,0.233333333,Cary,Cary,1.8,7.714285714,Meeting
1/27/2016 10:19,1/27/2016,10:19:00 AM,1/27/2016 10:48,1/27/2016,10:48:00 AM,Business,0.020138889,0.566666667,Cary,Raleigh,18.7,33,Customer Visit
1/27/2016 12:34,1/27/2016,12:34:00 PM,1/27/2016 12:44,1/27/2016,12:44:00 PM,Business,0.006944444,0.333333333,Fairmont,Meredith Townes,3.4,10.2,Customer Visit
1/27/2016 14:05,1/27/2016,2:05:00 PM,1/27/2016 14:13,1/27/2016,2:13:00 PM,Business,0.005555556,0.266666667,Raleigh,Raleigh,2.7,10.125,Customer Visit
1/27/2016 14:46,1/27/2016,2:46:00 PM,1/27/2016 15:08,1/27/2016,3:08:00 PM,Business,0.015277778,0.733333333,Raleigh,Cary,12.9,17.59090909,Customer Visit
1/28/2016 12:28,1/28/2016,12:28:00 PM,1/28/2016 13:00,1/28/2016,1:00:00 PM,Business,0.022222222,0.666666667,Cary,Raleigh,19,28.5,Temporary Site
1/28/2016 15:11,1/28/2016,3:11:00 PM,1/28/2016 15:31,1/28/2016,3:31:00 PM,Business,0.013888889,0.666666667,Meredith Townes,Leesville Hollow,14.7,22.05,Meeting
1/28/2016 16:21,1/28/2016,4:21:00 PM,1/28/2016 16:51,1/28/2016,4:51:00 PM,Business,0.020833333,0.6,Raleigh,Cary,15.7,26.16666667,Meeting
1/29/2016 9:31,1/29/2016,9:31:00 AM,1/29/2016 9:45,1/29/2016,9:45:00 AM,Business,0.009722222,0.466666667,Cary,Cary,4.6,9.857142857,Customer Visit
1/29/2016 10:56,1/29/2016,10:56:00 AM,1/29/2016 11:07,1/29/2016,11:07:00 AM,Business,0.007638889,0.366666667,Cary,Cary,5.2,14.18181818,Meeting
1/29/2016 11:43,1/29/2016,11:43:00 AM,1/29/2016 12:03,1/29/2016,12:03:00 PM,Business,0.013888889,0.666666667,Cary,Durham,10.4,15.6,Meeting
1/29/2016 13:24,1/29/2016,1:24:00 PM,1/29/2016 13:47,1/29/2016,1:47:00 PM,Business,0.015972222,0.766666667,Durham,Cary,10.1,13.17391304,Meeting
1/29/2016 18:31,1/29/2016,6:31:00 PM,1/29/2016 18:52,1/29/2016,6:52:00 PM,Business,0.014583333,0.7,Cary,Apex,5.8,8.285714286,Errand/Supplies
1/29/2016 21:21,1/29/2016,9:21:00 PM,1/29/2016 21:40,1/29/2016,9:40:00 PM,Business,0.013194444,0.633333333,Apex,Cary,5.5,8.684210526,Meal/Entertain
1/30/2016 16:21,1/30/2016,4:21:00 PM,1/30/2016 16:33,1/30/2016,4:33:00 PM,Business,0.008333333,0.4,Cary,Apex,5.7,14.25,Errand/Supplies
1/30/2016 18:09,1/30/2016,6:09:00 PM,1/30/2016 18:24,1/30/2016,6:24:00 PM,Business,0.010416667,0.5,Apex,Cary,5.7,11.4,Customer Visit
2/1/2016 10:35,2/1/2016,10:35:00 AM,2/1/2016 11:15,2/1/2016,11:15:00 AM,Business,0.027777778,0.933333333,Cary,Chapel Hill,19.4,20.78571429,Customer Visit
2/1/2016 12:10,2/1/2016,12:10:00 PM,2/1/2016 12:43,2/1/2016,12:43:00 PM,Business,0.022916667,0.7,Chapel Hill,Cary,23.3,33.28571429,Customer Visit
2/1/2016 12:56,2/1/2016,12:56:00 PM,2/1/2016 13:07,2/1/2016,1:07:00 PM,Business,0.007638889,0.366666667,Northwoods,Whitebridge,3.9,10.63636364,Meal/Entertain
2/2/2016 13:04,2/2/2016,1:04:00 PM,2/2/2016 13:23,2/2/2016,1:23:00 PM,Business,0.013194444,0.633333333,Whitebridge,Williamsburg Manor,8.3,13.10526316,Meeting
2/2/2016 13:51,2/2/2016,1:51:00 PM,2/2/2016 14:06,2/2/2016,2:06:00 PM,Business,0.010416667,0.5,Cary,Cary,6,12,Errand/Supplies
2/2/2016 14:38,2/2/2016,2:38:00 PM,2/2/2016 14:42,2/2/2016,2:42:00 PM,Business,0.002777778,0.133333333,Cary,Cary,1.6,12,Errand/Supplies
2/4/2016 8:40,2/4/2016,8:40:00 AM,2/4/2016 9:01,2/4/2016,9:01:00 AM,Business,0.014583333,0.7,Cary,Morrisville,5.2,7.428571429,Errand/Supplies
2/4/2016 9:37,2/4/2016,9:37:00 AM,2/4/2016 10:09,2/4/2016,10:09:00 AM,Business,0.022222222,0.666666667,Morrisville,Cary,9.7,14.55,Meal/Entertain
2/4/2016 10:26,2/4/2016,10:26:00 AM,2/4/2016 10:32,2/4/2016,10:32:00 AM,Business,0.004166667,0.2,Cary,Cary,1.6,8,Meal/Entertain
2/4/2016 15:59,2/4/2016,3:59:00 PM,2/4/2016 16:03,2/4/2016,4:03:00 PM,Business,0.002777778,0.133333333,Cary,Cary,1.1,8.25,Meal/Entertain
2/4/2016 16:35,2/4/2016,4:35:00 PM,2/4/2016 16:39,2/4/2016,4:39:00 PM,Business,0.002777778,0.133333333,Cary,Cary,1.6,12,Meal/Entertain
2/4/2016 18:04,2/4/2016,6:04:00 PM,2/4/2016 18:31,2/4/2016,6:31:00 PM,Business,0.01875,0.5,Whitebridge,Macgregor Downs,9,18,Meeting
2/4/2016 20:36,2/4/2016,8:36:00 PM,2/4/2016 20:55,2/4/2016,8:55:00 PM,Business,0.013194444,0.633333333,Cary,Cary,7.7,12.15789474,Meeting
2/5/2016 11:47,2/5/2016,11:47:00 AM,2/5/2016 12:07,2/5/2016,12:07:00 PM,Business,0.013888889,0.666666667,Cary,Durham,10.4,15.6,Meeting
2/5/2016 13:22,2/5/2016,1:22:00 PM,2/5/2016 13:41,2/5/2016,1:41:00 PM,Business,0.013194444,0.633333333,Durham,Cary,10.4,16.42105263,Meeting
2/6/2016 16:20,2/6/2016,4:20:00 PM,2/6/2016 16:53,2/6/2016,4:53:00 PM,Business,0.022916667,0.7,Cary,Raleigh,11.4,16.28571429,Between Offices
2/6/2016 18:57,2/6/2016,6:57:00 PM,2/6/2016 19:21,2/6/2016,7:21:00 PM,Business,0.016666667,0.4,Raleigh,Cary,9,22.5,Errand/Supplies
2/6/2016 19:28,2/6/2016,7:28:00 PM,2/6/2016 19:37,2/6/2016,7:37:00 PM,Business,0.00625,0.3,Edgehill Farms,Whitebridge,3.2,10.66666667,Meal/Entertain
2/7/2016 16:49,2/7/2016,4:49:00 PM,2/7/2016 17:01,2/7/2016,5:01:00 PM,Business,0.008333333,0.4,Cary,Apex,5.6,14,Errand/Supplies
2/7/2016 18:03,2/7/2016,6:03:00 PM,2/7/2016 18:17,2/7/2016,6:17:00 PM,Business,0.009722222,0.466666667,Apex,Cary,5.7,12.21428571,Customer Visit
2/7/2016 18:39,2/7/2016,6:39:00 PM,2/7/2016 18:53,2/7/2016,6:53:00 PM,Business,0.009722222,0.466666667,Cary,Morrisville,6.1,13.07142857,Temporary Site
2/7/2016 20:22,2/7/2016,8:22:00 PM,2/7/2016 20:40,2/7/2016,8:40:00 PM,Business,0.0125,0.6,Morrisville,Cary,6.1,10.16666667,Meeting
2/8/2016 12:57,2/8/2016,12:57:00 PM,2/8/2016 13:08,2/8/2016,1:08:00 PM,Business,0.007638889,0.366666667,Whitebridge,Edgehill Farms,4.3,11.72727273,Meal/Entertain
2/8/2016 14:00,2/8/2016,2:00:00 PM,2/8/2016 14:10,2/8/2016,2:10:00 PM,Business,0.006944444,0.333333333,Edgehill Farms,Whitebridge,2.7,8.1,Meal/Entertain
2/9/2016 10:54,2/9/2016,10:54:00 AM,2/9/2016 11:07,2/9/2016,11:07:00 AM,Personal,0.009027778,0.433333333,Whitebridge,Northwoods,5.3,12.23076923,
2/9/2016 11:43,2/9/2016,11:43:00 AM,2/9/2016 11:50,2/9/2016,11:50:00 AM,Personal,0.004861111,0.233333333,Northwoods,Tanglewood,3,12.85714286,
2/9/2016 13:36,2/9/2016,1:36:00 PM,2/9/2016 13:52,2/9/2016,1:52:00 PM,Personal,0.011111111,0.533333333,Tanglewood,Preston,5.1,9.5625,
2/9/2016 13:58,2/9/2016,1:58:00 PM,2/9/2016 14:02,2/9/2016,2:02:00 PM,Personal,0.002777778,0.133333333,Preston,Whitebridge,1.5,11.25,
2/9/2016 18:55,2/9/2016,6:55:00 PM,2/9/2016 19:11,2/9/2016,7:11:00 PM,Business,0.011111111,0.533333333,Cary,Morrisville,6.1,11.4375,
2/9/2016 20:24,2/9/2016,8:24:00 PM,2/9/2016 20:40,2/9/2016,8:40:00 PM,Business,0.011111111,0.533333333,Morrisville,Cary,6.1,11.4375,Meal/Entertain
2/11/2016 16:28,2/11/2016,4:28:00 PM,2/11/2016 17:10,2/11/2016,5:10:00 PM,Business,0.029166667,1,Cary,Raleigh,17.3,17.3,Meal/Entertain
2/11/2016 17:49,2/11/2016,5:49:00 PM,2/11/2016 18:10,2/11/2016,6:10:00 PM,Business,0.014583333,0.7,Eastgate,Walnut Terrace,5.7,8.142857143,Meal/Entertain
2/11/2016 18:24,2/11/2016,6:24:00 PM,2/11/2016 18:46,2/11/2016,6:46:00 PM,Business,0.015277778,0.733333333,Raleigh,Morrisville,13.5,18.40909091,Temporary Site
2/11/2016 20:36,2/11/2016,8:36:00 PM,2/11/2016 20:51,2/11/2016,8:51:00 PM,Business,0.010416667,0.5,Morrisville,Cary,6.1,12.2,Temporary Site
2/12/2016 8:21,2/12/2016,8:21:00 AM,2/12/2016 8:42,2/12/2016,8:42:00 AM,Business,0.014583333,0.7,Cary,Durham,8.5,12.14285714,Temporary Site
2/12/2016 10:45,2/12/2016,10:45:00 AM,2/12/2016 10:52,2/12/2016,10:52:00 AM,Business,0.004861111,0.233333333,Durham,Morrisville,2.6,11.14285714,Temporary Site
2/12/2016 11:14,2/12/2016,11:14:00 AM,2/12/2016 11:35,2/12/2016,11:35:00 AM,Business,0.014583333,0.7,Morrisville,Raleigh,17,24.28571429,Customer Visit
2/12/2016 13:02,2/12/2016,1:02:00 PM,2/12/2016 13:36,2/12/2016,1:36:00 PM,Business,0.023611111,0.733333333,Raleigh,Cary,18,24.54545455,Meeting
2/12/2016 14:49,2/12/2016,2:49:00 PM,2/12/2016 15:06,2/12/2016,3:06:00 PM,Business,0.011805556,0.566666667,Cary,Morrisville,8.4,14.82352941,Meeting
2/12/2016 15:33,2/12/2016,3:33:00 PM,2/12/2016 16:06,2/12/2016,4:06:00 PM,Business,0.022916667,0.7,Morrisville,Cary,11.5,16.42857143,Customer Visit
2/13/2016 14:21,2/13/2016,2:21:00 PM,2/13/2016 14:41,2/13/2016,2:41:00 PM,Business,0.013888889,0.666666667,Cary,Morrisville,8.9,13.35,Meeting
2/13/2016 23:45,2/13/2016,11:45:00 PM,2/14/2016 0:01,2/14/2016,12:01:00 AM,Personal,0.011111111,0.533333333,East Elmhurst,Jackson Heights,2.7,5.0625,
2/14/2016 0:50,2/14/2016,12:50:00 AM,2/14/2016 1:00,2/14/2016,1:00:00 AM,Personal,0.006944444,0.333333333,Jackson Heights,East Elmhurst,1.8,5.4,
2/14/2016 14:07,2/14/2016,2:07:00 PM,2/14/2016 14:40,2/14/2016,2:40:00 PM,Business,0.022916667,0.7,East Elmhurst,New York,8.1,11.57142857,Meeting
2/14/2016 14:46,2/14/2016,2:46:00 PM,2/14/2016 15:03,2/14/2016,3:03:00 PM,Business,0.011805556,0.566666667,Midtown,Midtown West,2,3.529411765,Meeting
2/14/2016 16:35,2/14/2016,4:35:00 PM,2/14/2016 17:02,2/14/2016,5:02:00 PM,Business,0.01875,0.5,New York,Long Island City,13,26,Meeting
2/14/2016 17:06,2/14/2016,5:06:00 PM,2/14/2016 17:29,2/14/2016,5:29:00 PM,Business,0.015972222,0.766666667,Long Island City,Jamaica,13.9,18.13043478,Meeting
2/16/2016 3:21,2/16/2016,3:21:00 AM,2/16/2016 4:13,2/16/2016,4:13:00 AM,Business,0.036111111,0.933333333,Katunayaka,Unknown Location,43.7,46.82142857,Customer Visit
2/16/2016 8:29,2/16/2016,8:29:00 AM,2/16/2016 9:34,2/16/2016,9:34:00 AM,Business,0.045138889,0.366666667,Unknown Location,Colombo,14.1,38.45454545,
2/16/2016 10:31,2/16/2016,10:31:00 AM,2/16/2016 10:41,2/16/2016,10:41:00 AM,Business,0.006944444,0.333333333,Colombo,Colombo,2.6,7.8,
2/16/2016 11:32,2/16/2016,11:32:00 AM,2/16/2016 12:02,2/16/2016,12:02:00 PM,Business,0.020833333,0.6,Colombo,Colombo,4.5,7.5,
2/16/2016 12:39,2/16/2016,12:39:00 PM,2/16/2016 12:42,2/16/2016,12:42:00 PM,Business,0.002083333,0.1,Colombo,Colombo,1.7,17,
2/16/2016 13:43,2/16/2016,1:43:00 PM,2/16/2016 13:55,2/16/2016,1:55:00 PM,Business,0.008333333,0.4,Colombo,Colombo,1.8,4.5,Temporary Site
2/16/2016 16:34,2/16/2016,4:34:00 PM,2/16/2016 17:10,2/16/2016,5:10:00 PM,Business,0.025,0.8,Colombo,Colombo,6,7.5,
2/16/2016 17:17,2/16/2016,5:17:00 PM,2/16/2016 17:26,2/16/2016,5:26:00 PM,Business,0.00625,0.3,Colombo,Nugegoda,1.1,3.666666667,Meal/Entertain
2/16/2016 17:40,2/16/2016,5:40:00 PM,2/16/2016 17:44,2/16/2016,5:44:00 PM,Business,0.002777778,0.133333333,Nugegoda,Unknown Location,3.6,27,Errand/Supplies
2/17/2016 13:18,2/17/2016,1:18:00 PM,2/17/2016 14:04,2/17/2016,2:04:00 PM,Business,0.031944444,1.133333333,Unknown Location,Colombo,14.7,12.97058824,Temporary Site
2/17/2016 15:17,2/17/2016,3:17:00 PM,2/17/2016 15:22,2/17/2016,3:22:00 PM,Business,0.003472222,0.166666667,Colombo,Colombo,1.7,10.2,Meal/Entertain
2/17/2016 15:33,2/17/2016,3:33:00 PM,2/17/2016 16:17,2/17/2016,4:17:00 PM,Business,0.030555556,1.066666667,Colombo,Katunayaka,21.4,20.0625,Temporary Site
2/17/2016 16:38,2/17/2016,4:38:00 PM,2/17/2016 16:43,2/17/2016,4:43:00 PM,Business,0.003472222,0.166666667,Katunayaka,Katunayaka,0.5,3,Errand/Supplies
2/18/2016 8:19,2/18/2016,8:19:00 AM,2/18/2016 8:27,2/18/2016,8:27:00 AM,Business,0.005555556,0.266666667,Unknown Location,Unknown Location,23.5,88.125,Temporary Site
2/18/2016 14:03,2/18/2016,2:03:00 PM,2/18/2016 14:45,2/18/2016,2:45:00 PM,Business,0.029166667,1,Unknown Location,Islamabad,12.7,12.7,Temporary Site
2/18/2016 15:16,2/18/2016,3:16:00 PM,2/18/2016 15:31,2/18/2016,3:31:00 PM,Business,0.010416667,0.5,Islamabad,Unknown Location,6,12,Temporary Site
2/18/2016 18:44,2/18/2016,6:44:00 PM,2/18/2016 18:58,2/18/2016,6:58:00 PM,Business,0.009722222,0.466666667,Unknown Location,Islamabad,5.2,11.14285714,Customer Visit
2/18/2016 19:27,2/18/2016,7:27:00 PM,2/18/2016 20:08,2/18/2016,8:08:00 PM,Business,0.028472222,0.966666667,Islamabad,Unknown Location,10,10.34482759,Meeting
2/19/2016 9:02,2/19/2016,9:02:00 AM,2/19/2016 9:14,2/19/2016,9:14:00 AM,Business,0.008333333,0.4,Unknown Location,Unknown Location,18.3,45.75,Meeting
2/19/2016 9:21,2/19/2016,9:21:00 AM,2/19/2016 9:51,2/19/2016,9:51:00 AM,Business,0.020833333,0.6,Unknown Location,Unknown Location,11.2,18.66666667,Meeting
2/19/2016 10:21,2/19/2016,10:21:00 AM,2/19/2016 10:48,2/19/2016,10:48:00 AM,Business,0.01875,0.5,Unknown Location,Islamabad,7.6,15.2,Meeting
2/19/2016 11:20,2/19/2016,11:20:00 AM,2/19/2016 11:26,2/19/2016,11:26:00 AM,Personal,0.004166667,0.2,Islamabad,Islamabad,1.5,7.5,
2/19/2016 11:45,2/19/2016,11:45:00 AM,2/19/2016 11:50,2/19/2016,11:50:00 AM,Personal,0.003472222,0.166666667,Islamabad,Islamabad,1,6,
2/19/2016 12:09,2/19/2016,12:09:00 PM,2/19/2016 12:27,2/19/2016,12:27:00 PM,Business,0.0125,0.6,Islamabad,Unknown Location,7.3,12.16666667,Temporary Site
2/19/2016 16:26,2/19/2016,4:26:00 PM,2/19/2016 16:45,2/19/2016,4:45:00 PM,Business,0.013194444,0.633333333,Unknown Location,Islamabad,3.5,5.526315789,
2/19/2016 17:09,2/19/2016,5:09:00 PM,2/19/2016 17:20,2/19/2016,5:20:00 PM,Business,0.007638889,0.366666667,Islamabad,Islamabad,4.2,11.45454545,
2/19/2016 20:08,2/19/2016,8:08:00 PM,2/19/2016 20:30,2/19/2016,8:30:00 PM,Personal,0.015277778,0.733333333,Islamabad,Unknown Location,13.6,18.54545455,
2/19/2016 20:34,2/19/2016,8:34:00 PM,2/19/2016 20:51,2/19/2016,8:51:00 PM,Personal,0.011805556,0.566666667,Unknown Location,Unknown Location,2.5,4.411764706,
2/20/2016 7:59,2/20/2016,7:59:00 AM,2/20/2016 8:32,2/20/2016,8:32:00 AM,Personal,0.022916667,0.7,Unknown Location,Islamabad,14.4,20.57142857,
2/20/2016 10:48,2/20/2016,10:48:00 AM,2/20/2016 10:56,2/20/2016,10:56:00 AM,Personal,0.005555556,0.266666667,Islamabad,Islamabad,3,11.25,
2/20/2016 11:45,2/20/2016,11:45:00 AM,2/20/2016 11:53,2/20/2016,11:53:00 AM,Personal,0.005555556,0.266666667,Islamabad,Islamabad,1.5,5.625,
2/20/2016 12:41,2/20/2016,12:41:00 PM,2/20/2016 13:17,2/20/2016,1:17:00 PM,Business,0.025,0.8,Islamabad,R?walpindi,18.4,23,
2/20/2016 14:50,2/20/2016,2:50:00 PM,2/20/2016 15:54,2/20/2016,3:54:00 PM,Business,0.044444444,0.333333333,R?walpindi,R?walpindi,23.1,69.3,Meeting
2/20/2016 16:59,2/20/2016,4:59:00 PM,2/20/2016 17:54,2/20/2016,5:54:00 PM,Personal,0.038194444,1.033333333,R?walpindi,Unknown Location,16.5,15.96774194,
2/20/2016 18:00,2/20/2016,6:00:00 PM,2/20/2016 18:03,2/20/2016,6:03:00 PM,Business,0.002083333,0.1,Unknown Location,Unknown Location,3.2,32,Errand/Supplies
2/20/2016 19:28,2/20/2016,7:28:00 PM,2/20/2016 19:49,2/20/2016,7:49:00 PM,Business,0.014583333,0.7,Unknown Location,Unknown Location,7.7,11,Errand/Supplies
2/21/2016 9:07,2/21/2016,9:07:00 AM,2/21/2016 9:46,2/21/2016,9:46:00 AM,Business,0.027083333,0.9,Unknown Location,Islamabad,14.5,16.11111111,
2/21/2016 11:39,2/21/2016,11:39:00 AM,2/21/2016 11:43,2/21/2016,11:43:00 AM,Business,0.002777778,0.133333333,Unknown Location,Islamabad,2.4,18,Errand/Supplies
2/21/2016 11:47,2/21/2016,11:47:00 AM,2/21/2016 12:01,2/21/2016,12:01:00 PM,Business,0.009722222,0.466666667,Islamabad,Islamabad,4.6,9.857142857,Errand/Supplies
